cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,884,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,602,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,566,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,519,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,433,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,362,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,242,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,362,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,343,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,342,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,281,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,243,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,296,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,226,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,263,Accidentes
12,Lerdo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,218,Accidentes
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,1997,7,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,1998,13,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,1999,6,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2000,6,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2001,3,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2002,3,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2003,6,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2004,3,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2005,12,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2006,7,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2007,7,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2008,9,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2009,4,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2010,9,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2011,9,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2012,11,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2013,5,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2014,6,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2015,7,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2016,8,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2017,8,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2018,2,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2019,10,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2020,10,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2021,16,Víctimas
12,Lerdo,6200009438,Víctimas muertas en los accidentes de tránsito,2022,6,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,1997,93,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,1998,340,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,1999,461,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2000,191,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2001,175,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2002,225,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2003,266,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2004,227,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2005,401,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2006,412,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2007,315,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2008,258,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2009,210,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2010,154,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2011,220,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2012,166,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2013,116,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2014,136,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2015,98,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2016,95,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2017,95,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2018,72,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2019,132,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2020,104,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2021,111,Víctimas
12,Lerdo,6200009439,Víctimas heridas en los accidentes de tránsito,2022,87,Víctimas
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,20,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,21,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,5,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,11,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,9,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,33,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,41,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,52,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,76,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,95,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,78,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,118,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,102,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,86,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,70,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,46,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,32,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,31,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,30,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,31,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,63,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,50,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,61,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,71,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,79,Accidentes
13,Mapimí,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,74,Accidentes
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,1997,4,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,1998,2,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,1999,0,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2001,0,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2003,5,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2004,7,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2005,8,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2006,18,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2007,12,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2008,11,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2009,16,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2010,10,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2011,9,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2012,13,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2013,2,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2014,5,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2015,3,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2016,18,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2017,11,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2019,7,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2020,2,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2021,8,Víctimas
13,Mapimí,6200009438,Víctimas muertas en los accidentes de tránsito,2022,1,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,1997,7,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,1998,12,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,1999,3,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2000,8,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2001,3,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2002,8,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2003,17,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2004,28,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2005,43,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2006,47,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2007,50,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2008,82,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2009,81,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2010,65,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2011,60,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2012,83,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2013,10,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2014,7,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2015,16,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2016,49,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2017,35,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2018,16,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2019,20,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2020,28,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2021,23,Víctimas
13,Mapimí,6200009439,Víctimas heridas en los accidentes de tránsito,2022,16,Víctimas
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,1,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,9,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,5,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,7,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,1,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,5,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,0,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,0,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,2,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,0,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,5,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,14,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,21,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,13,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,27,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,18,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,11,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,11,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,13,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,7,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,28,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,18,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,27,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,20,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,30,Accidentes
14,Mezquital,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,26,Accidentes
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,1997,3,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,1998,0,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,1999,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2000,0,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2001,0,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2002,5,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2005,2,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2008,8,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2009,10,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2010,4,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2011,6,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2012,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2013,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2014,6,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2015,9,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2016,2,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2017,8,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2018,2,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2019,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2020,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2021,1,Víctimas
14,Mezquital,6200009438,Víctimas muertas en los accidentes de tránsito,2022,3,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,1997,0,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,1998,8,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,1999,5,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2000,6,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2001,0,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2002,8,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2005,0,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2007,1,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2008,13,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2009,24,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2010,20,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2011,53,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2012,31,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2013,12,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2014,22,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2015,28,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2016,24,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2017,49,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2018,34,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2019,33,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2020,21,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2021,23,Víctimas
14,Mezquital,6200009439,Víctimas heridas en los accidentes de tránsito,2022,20,Víctimas
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,25,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,32,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,21,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,52,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,66,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,26,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,41,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,22,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,40,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,41,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,37,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,49,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,33,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,13,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,39,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,53,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,24,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,41,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,25,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,30,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,21,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,32,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,43,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,36,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,41,Accidentes
15,Nazas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,78,Accidentes
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,1997,4,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,1998,4,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,1999,9,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2000,0,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2002,2,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2003,4,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2004,8,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2005,1,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2006,3,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2008,5,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2009,3,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2010,0,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2011,0,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2012,5,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2013,4,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2014,4,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2015,2,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2016,6,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2017,1,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2018,2,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2019,6,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
15,Nazas,6200009438,Víctimas muertas en los accidentes de tránsito,2021,3,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,1997,24,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,1998,33,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,1999,21,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2000,34,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2001,36,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2002,14,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2003,31,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2004,28,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2005,8,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2006,11,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2007,15,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2008,15,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2009,13,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2010,3,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2011,12,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2012,10,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2013,14,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2014,23,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2015,25,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2016,13,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2017,13,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2018,16,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2019,36,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2020,31,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2021,30,Víctimas
15,Nazas,6200009439,Víctimas heridas en los accidentes de tránsito,2022,25,Víctimas
16,Nombre de Dios,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,37,Accidentes
16,Nombre de Dios,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,33,Accidentes
16,Nombre de Dios,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,28,Accidentes
16,Nombre de Dios,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,41,Accidentes
